Date,Station,tmax_c,tmin_c,prcp_mm,wind_max2m_ms,srad_MJm2,ETo_mm,wind_mean2m_ms
2015-03-08,Radium,20.4,2.1,0,9.1,18.4,3.23,2.6
2015-03-09,Radium,18.5,-1.9,0,5.3,20.4,3.07,1.9
2015-03-10,Radium,23.2,-0.8,0,9.7,20,3.73,2.6
2015-03-11,Radium,24.9,-1.9,0,6.2,20.8,4.29,2.3
2015-03-12,Radium,23.1,1.4,0,10,20.7,4.37,2.9
2015-03-13,Radium,23.1,0,0,13.3,20.7,4.83,4.1
2015-03-14,Radium,17.1,0.4,0,9.4,19.9,3.45,3.4
2015-03-15,Radium,23.8,-2.3,0,10.9,21,4.98,4.2
2015-03-16,Radium,30.4,4.1,0,16,21.9,7.24,6.3
2015-03-17,Radium,17.1,0.8,0,17.6,15.6,3.28,7.8
2015-03-18,Radium,8.2,5,0,5.2,10.1,1.73,2.8
2015-03-19,Radium,10,3.9,1.52,6.3,6.7,0.86,2.4
2015-03-20,Radium,20.5,1.5,0.25,6.3,20.9,3.61,2.8
2015-03-21,Radium,22.5,1.9,0,8,22.1,4.34,2.7
2015-03-22,Radium,23.9,2.3,0,9.2,22.2,3.99,2.5
2015-03-23,Radium,18.4,-0.4,0,9.7,16.9,3.33,3.9
2015-03-24,Radium,21.3,5,0,13.6,19,4.04,4.8
2015-03-25,Radium,14.4,3.3,1.52,15.7,9.5,1.98,5.1
2015-03-26,Radium,17.2,-3.7,0,11.4,21.3,3.48,3.1
2015-03-27,Radium,13.4,0.3,0,11.4,18.8,2.54,3.8
2015-03-28,Radium,23.3,0.3,0,8.6,23.6,4.6,3.3
2015-03-29,Radium,21.1,3.5,0,14.2,22.2,5.61,5.9
2015-03-30,Radium,27.2,0.3,0,12.4,23.2,5.61,3.9
2015-03-31,Radium,27.9,3.1,0,7.2,23.9,5.61,2.8
2015-04-01,Radium,30.7,11.8,0,13,23.3,7.06,6.6
2015-04-02,Radium,21.4,6.5,4.32,27.7,20.9,4.11,5.3
2015-04-03,Radium,11.6,-1.8,0,15.5,24,3.28,5.2
2015-04-04,Radium,18.2,-4.2,0,9.7,25.7,4.8,3
2015-04-05,Radium,24.1,6.7,0,12.7,24.5,5.69,5.7
2015-04-06,Radium,32.3,10.4,0,9.8,25.4,6.25,4.2
2015-04-07,Radium,22.9,7.3,0,9.2,23.2,4.01,3.7
2015-04-08,Radium,19.1,7.3,0,9.5,16,2.39,4.1
2015-04-09,Radium,18.6,1.6,0,18.1,19.1,3.07,7.3
2015-04-10,Radium,20.7,-3,0,6.4,25.8,4.29,1.9
2015-04-11,Radium,20.4,8.8,0,14.8,15.4,3.73,4.6
2015-04-12,Radium,26.2,11,33.27,14.8,13.2,2.9,4.9
2015-04-13,Radium,17.3,7.2,0,9.4,18.9,3.48,3.4
2015-04-14,Radium,19.8,5.7,0,7.3,23.9,4.22,1.8
2015-04-15,Radium,20.6,4.8,0,10.7,22,3.61,3.9
2015-04-16,Radium,21.8,12.5,44.7,13.3,3.5,1.24,4.1
2015-04-17,Radium,22.3,12.4,9.65,16,21.7,3.76,3.8
2015-04-18,Radium,23.4,10.8,6.1,9.7,13.3,2.36,1.8
2015-04-19,Radium,13.9,4.3,0,15.4,14.5,1.98,3.6
2015-04-20,Radium,16.3,0.3,0,10.3,25.9,3.78,2.5
2015-04-21,Radium,22.6,3.6,0,9.4,25.8,4.39,2
2015-04-22,Radium,16.1,2.9,0,10.3,27.3,4.27,3.6
2015-04-23,Radium,18.7,8.3,0,10.3,19,3.68,4.4
2015-04-24,Radium,28.1,12.5,5.59,11,16.2,3.45,4.4
2015-04-25,Radium,22.6,10.8,2.79,10.8,26.3,4.44,4.3
2015-04-26,Radium,11.9,7.6,0,9.6,5,0.71,4.7
2015-04-27,Radium,15.3,6.4,0,11.9,17.5,3.02,4.2
2015-04-28,Radium,19.6,3.5,0,8.5,27.9,4.57,2
2015-04-29,Radium,23.3,5.6,0,5.8,23.6,3.91,0.8
2015-04-30,Radium,26.1,7.2,0,7.5,28.1,5.64,2.2
2015-05-01,Radium,26.4,9.9,0,7.6,24.1,5.08,2.7
2015-05-02,Radium,29.9,15.9,0,11.2,25.8,6.73,5.3
2015-05-03,Radium,31.2,15.1,0,13.4,25.2,6.43,4
2015-05-04,Radium,29.3,14.9,18.54,13.6,21,4.88,3.5
2015-05-05,Radium,20.1,14.9,1.52,12.1,8.8,2.03,5.4
2015-05-06,Radium,26.2,14.3,6.1,16.7,19.7,4.06,7.8
2015-05-07,Radium,24.9,13.7,1.02,13.6,12.9,2.69,4
2015-05-08,Radium,19.2,12,0,7,14.4,2.24,2.4
2015-05-09,Radium,21.7,13.9,23.88,10.2,10.5,1.57,4.5
2015-05-10,Radium,16.3,7.2,0,10.4,27.7,3.94,3.4
2015-05-11,Radium,17.6,3.6,0,10.6,28.8,4.57,2.3
2015-05-12,Radium,21.7,3.2,0,9.7,30.1,5.38,2.3
2015-05-13,Radium,17.3,8,7.11,9.7,6.2,1.17,3.9
2015-05-14,Radium,26.2,12.7,1.78,6.4,24.5,4.44,2.8
2015-05-15,Radium,27.5,17.9,0,11.6,23.9,5.08,5.3
2015-05-16,Radium,20.8,11.3,30.23,11.5,7.2,1.12,4.6
2015-05-17,Radium,26.1,11.2,0.25,8.2,29.5,5.49,2.8
2015-05-18,Radium,18.6,10.7,0,10,30,4.57,3.6
2015-05-19,Radium,11,7.1,8.89,3.7,6,0.76,0.3
2015-05-20,Radium,12.4,6.3,0,8.2,9.7,1.27,2
2015-05-21,Radium,17.1,3.2,0,5.5,26.9,4.09,1.8
2015-05-22,Radium,15.1,9.9,6.6,9.3,7.9,1.19,4.3
2015-05-23,Radium,15.9,12,34.04,12.5,2.9,0.46,3.6
2015-05-24,Radium,20.6,13.8,0,7.3,9.2,1.68,2.6
2015-05-25,Radium,25.7,12.6,17.53,8.2,20,3.68,3.3
2015-05-26,Radium,26.6,11.8,4.06,7.5,29.2,5.28,2.8
2015-05-27,Radium,26,13.4,33.53,10,18.6,3.91,3.2
2015-05-28,Radium,26.3,14.1,3.81,13.6,18.3,3.66,3.2
2015-05-29,Radium,26,14,0,15.2,26.1,4.88,1.9
2015-05-30,Radium,19.3,10.7,0,10,30.4,4.9,4.4
2015-05-31,Radium,24.5,9.2,0,7.3,29.7,5.54,2.2
2015-06-01,Radium,26.3,14.6,0,9.2,29.2,5.61,4.8
2015-06-02,Radium,31.5,16.4,0,11.2,28.5,6.73,5.4
2015-06-03,Radium,32,19.6,0,9.4,22.3,5.69,5.1
2015-06-04,Radium,32.9,20,0,12.2,29.1,7.62,5.5
2015-06-05,Radium,32.1,17.3,0,12.4,27.9,6.48,4.6
2015-06-06,Radium,33,19.6,0,9.8,25.1,6.76,4.4
2015-06-07,Radium,34.7,18.6,0,9,27.9,7.26,3.6
2015-06-08,Radium,32.4,16.2,0,5.5,30.7,6.55,1.4
2015-06-09,Radium,36,15.7,0,7.6,28.7,7.01,2.2
2015-06-10,Radium,36.2,20.7,0,10.2,28.3,8.38,4.3
2015-06-11,Radium,31.8,20,0,11.5,29.4,7.82,4.6
2015-06-12,Radium,22.9,16.5,17.27,7.3,14.2,2.34,2.6
2015-06-13,Radium,26.3,18,13.97,6,16.2,3.02,1.8
2015-06-14,Radium,25.5,18.2,10.41,7.1,13.9,2.62,2.4
2015-06-15,Radium,29,17,0,7.6,24.2,4.93,2.6
2015-06-16,Radium,27.3,15.4,0,5.4,22.6,4.29,1.5
2015-06-17,Radium,30.3,16.8,0,6.7,27,5.87,2.3
2015-06-18,Radium,30.4,18.2,0,12.6,22.6,4.62,2.1
2015-06-19,Radium,32.4,18.6,0,8.9,25.8,5.72,2.9
2015-06-20,Radium,37.9,22.8,0,12.1,30.2,9.96,6.1
2015-06-21,Radium,36,20.7,0,11,29.7,8.13,4.5
2015-06-22,Radium,39.7,23.3,0,16.2,29.6,8.89,5.7
2015-06-23,Radium,36.2,20.6,0,10.8,28.5,8.53,4.5
2015-06-24,Radium,36.8,23.7,0,13.5,28.5,9.8,6.7
2015-06-25,Radium,36.8,20.2,26.92,14.7,25.3,8.05,5
2015-06-26,Radium,30,18.9,0,9.8,27.5,6.07,4.1
2015-06-27,Radium,30.9,15.6,0,6.2,31.3,6.48,1.6
2015-06-28,Radium,36.3,16.5,0,9.6,29,7.39,2.6
2015-06-29,Radium,34.4,16.5,0,5.5,30.1,6.65,1.4
2015-06-30,Radium,37.9,17.3,0,10.3,26.6,7.87,3.1
2015-07-01,Radium,36.8,22.8,0,11,23.5,7.65,4.3
2015-07-02,Radium,28,19.3,11.18,9.7,12.5,2.31,1.5
2015-07-03,Radium,29.1,17.7,0,8.5,28,5.59,2.8
2015-07-04,Radium,31.6,17.8,0,7.6,28.9,6.48,2.9
2015-07-05,Radium,37.1,21.8,0,13.8,26.7,8.56,5.3
2015-07-06,Radium,32.3,20.3,0.51,14.4,15.9,4.6,5.5
2015-07-07,Radium,24.9,14.4,0,9.4,25.6,5.77,4.6
2015-07-08,Radium,26,11.6,0,5.2,24.3,4.55,1.5
2015-07-09,Radium,26.4,17.8,0,5.5,17.5,3.3,2
2015-07-10,Radium,31.2,20,1.52,10.1,20,4.5,3.5
2015-07-11,Radium,34.8,21.2,0,10.3,28.9,7.85,5.2
2015-07-12,Radium,37.7,21.8,0,7.6,28.3,7.26,3.2
2015-07-13,Radium,42.1,20.6,0,8.5,27.6,7.65,2.7
2015-07-14,Radium,36.8,21.6,9.65,17.8,27.8,7.39,3.2
2015-07-15,Radium,36.4,20.2,18.8,12.1,23.9,5.59,2.8
2015-07-16,Radium,35,20.9,4.57,5.8,27.1,6.05,1.9
2015-07-17,Radium,36.2,20.8,1.02,10.2,24.3,6.32,2.7
2015-07-18,Radium,36.9,24.3,0,8.5,28.3,7.92,3.9
2015-07-19,Radium,34.9,20.8,23.37,16.7,24.5,5.87,3
2015-07-20,Radium,34.4,21,0,11.2,28.1,6.35,2.3
2015-07-21,Radium,29.2,19.9,0,8.9,22,5.11,3.4
2015-07-22,Radium,29.8,19.8,0,6.2,18.7,3.66,2
2015-07-23,Radium,34.8,21.4,2.03,6.7,28.1,6.35,2.4
2015-07-24,Radium,38,21.9,0,8.3,28.7,7.85,3
2015-07-25,Radium,37.1,23.1,16.51,20.8,25.1,6.86,3.5
2015-07-26,Radium,33.8,22,0,12.1,26.4,6.6,3.7
2015-07-27,Radium,34,20.6,1.27,12.7,26.7,7.29,4.7
2015-07-28,Radium,35.6,24.1,0,9.6,27.5,7.92,4.8
2015-07-29,Radium,27.9,16.9,15.75,13.6,18.8,4.11,3.8
2015-07-30,Radium,30.3,21.1,1.27,4.6,22.9,4.44,1.4
2015-07-31,Radium,32.4,18.3,0,4.6,26.1,5.26,0.9
2015-08-01,Radium,32.3,19.4,0,5.1,25.9,5.59,1.5
2015-08-02,Radium,33.5,20.5,0,6.8,28,6.1,2.1
2015-08-03,Radium,33.7,19.4,0,5.8,25.6,5.72,2.1
2015-08-04,Radium,30.1,21.6,0.25,9.7,20.1,4.34,2.7
2015-08-05,Radium,31.5,20.1,0,8,26.4,5.74,2.5
2015-08-06,Radium,31.2,20.1,0,7.8,21.3,4.42,2.8
2015-08-07,Radium,34,20.1,0,8.2,25.8,6.17,3
2015-08-08,Radium,38.5,20.3,0,11.1,24.5,7.09,4.5
2015-08-09,Radium,33.7,21.9,0,9.2,15,3.56,1.6
2015-08-10,Radium,32,21.6,43.43,26,24.7,5.74,2.8
2015-08-11,Radium,29.7,18.5,0,5.8,21.2,4.42,1.9
2015-08-12,Radium,28,17.1,0,6.4,21.6,4.47,2
2015-08-13,Radium,31.2,18,0,8.2,25.7,5.72,2.8
2015-08-14,Radium,32.1,20,0,7.9,24.6,5.51,2.7
2015-08-15,Radium,31.6,18.5,0,7.9,26.3,6.02,2.8
2015-08-16,Radium,33.1,19.4,0,7.7,25.3,6.25,3.2
2015-08-17,Radium,31.1,21,0,6.1,14.9,3.56,2.1
2015-08-18,Radium,26.7,17.4,19.3,12.5,13.1,2.72,2.9
2015-08-19,Radium,24.9,13.7,0,9.9,23.5,4.55,2.7
2015-08-20,Radium,26.8,12.4,0,9.8,26.5,5.79,3.9
2015-08-21,Radium,25.7,14.9,0,10.2,19.5,3.78,3.7
2015-08-22,Radium,31.6,19.4,0,13.9,20.7,4.72,5.1
2015-08-23,Radium,25.3,14.2,0,14.2,24.5,5.79,4.8
2015-08-24,Radium,28,9.3,0,5.2,26.4,5.21,1.5
2015-08-25,Radium,30.2,12.4,0,6.5,22,4.78,2
2015-08-26,Radium,35,16.3,0,7.3,24.3,5.87,2.7
2015-08-27,Radium,36,18.5,0.76,13.3,19.7,5.82,4.1
2015-08-28,Radium,33.7,19.5,0,11.2,24.5,5.94,4.1
2015-08-29,Radium,31.2,15.3,0,8.1,21.6,4.67,2.6
2015-08-30,Radium,30.2,11.4,0,4.9,22.7,4.32,1.3
2015-08-31,Radium,35.6,15.7,0,8.2,23.4,6.07,2.9
2015-09-01,Radium,35,22.8,0,9.7,23.2,7.42,4.8
2015-09-02,Radium,36.6,22,0,11.8,23.6,8,5.2
2015-09-03,Radium,36.4,21.2,0,11.3,21.8,7.44,5
2015-09-04,Radium,35.8,22.6,0,13.1,23.2,7.9,5.7
2015-09-05,Radium,36.2,22,0,11.8,22,7.21,5
2015-09-06,Radium,39.1,22.4,0,14.6,22.3,6.88,4.1
2015-09-07,Radium,39.2,21.1,0,13.3,22.2,6.32,2.7
2015-09-08,Radium,28.7,18.4,5.59,11,10.5,2.18,2.3
2015-09-09,Radium,29.8,16.9,1.02,8.1,21.5,4.42,1.7
2015-09-10,Radium,29.6,17.1,2.03,19.8,12.5,3.25,3.3
2015-09-11,Radium,24.3,14.1,0.25,8.6,18.1,3.53,3.3
2015-09-12,Radium,27.4,11.4,0.25,8.9,22.6,4.93,3.3
2015-09-13,Radium,31,14,0,9.5,22.7,6.07,4.5
2015-09-14,Radium,32.3,18.6,0,11.7,21.4,7.19,6.1
2015-09-15,Radium,33.2,18.8,0,14.2,22,8.18,7.3
2015-09-16,Radium,34.3,20.7,0.25,14,19.2,6.3,7.3
2015-09-17,Radium,35.5,23.3,0,12,22.2,6.73,5.1
2015-09-18,Radium,25.5,11.9,0,12.8,16.6,3.71,3.9
2015-09-19,Radium,24.6,10.5,0,6.9,20.7,3.99,2.6
2015-09-20,Radium,26.5,13.1,0,8.5,17.9,3.68,3.3
2015-09-21,Radium,28.4,19,0,8,16.3,3.48,3.9
2015-09-22,Radium,33.2,18.9,0,7.9,12.4,3.96,3.7
2015-09-23,Radium,25.1,17.7,0,8.7,5.6,1.98,3.6
2015-09-24,Radium,32.1,17.1,0,9.5,19.5,4.88,3.3
2015-09-25,Radium,26.9,15,0,6.7,13.4,2.84,2.3
2015-09-26,Radium,27.6,15.5,0,8.5,16.4,3.48,2.4
2015-09-27,Radium,29.9,12.2,0,8.7,19.6,4.62,2.8
2015-09-28,Radium,32.2,13.4,0,8.9,19.7,4.88,2.7
2015-09-29,Radium,25.5,12.1,0,10.3,11.7,2.46,3.2
2015-09-30,Radium,24.9,11.2,0,6.4,14,2.59,2.2
2015-10-01,Radium,23.8,12.3,0,7.3,15.3,3.66,3.1
2015-10-02,Radium,21.9,5.5,0,7.6,16.8,3.58,2.9
2015-10-03,Radium,17.6,9.2,0.51,7.9,7.3,1.45,2.7
2015-10-04,Radium,21.9,11.5,0,6.4,10.5,2.39,2.1
2015-10-05,Radium,20.6,12.8,0,6,8.3,1.85,2.4
2015-10-06,Radium,25.7,9.7,0,7.1,14.6,3.07,2.5
2015-10-07,Radium,19.4,12.1,3.3,5.8,5.4,0.81,1.7
2015-10-08,Radium,30,12.3,2.03,15.8,16.2,3.84,3.3
2015-10-09,Radium,21.4,9.1,4.57,12.5,17.9,2.87,2.4
2015-10-10,Radium,26.8,8.3,0,9.6,16.2,3.43,3.4
2015-10-11,Radium,33.8,12.6,0,8.5,17.7,4.44,2.8
2015-10-12,Radium,26.1,9,0,12.4,18.4,5.46,4.4
2015-10-13,Radium,32.9,4.2,0,5.2,17.8,3.81,1.6
2015-10-14,Radium,28.4,9,0,8.5,17.5,4.37,2.4
2015-10-15,Radium,26.3,8.7,0,12.7,16.7,4.93,4.2
2015-10-16,Radium,19.6,3.2,0,5.7,16.9,3.15,1.8
2015-10-17,Radium,19.7,11.3,0,9.8,8.4,3.3,4.4
2015-10-18,Radium,27.9,8.9,0,13.4,16.2,5.46,6.4
2015-10-19,Radium,28.2,13.9,0,15.4,15.1,6.48,7.8
2015-10-20,Radium,31.7,16,0,12.9,15.1,5.44,6
2015-10-21,Radium,22.4,13.4,2.29,7.8,5.9,1.96,3.7
2015-10-22,Radium,20,12.8,3.56,10.9,4.5,1.09,4.8
2015-10-23,Radium,22,11.2,0,11.7,13.9,3.28,6.1
2015-10-24,Radium,16.7,3.5,0,8.3,11.5,2.03,2.6
2015-10-25,Radium,20.5,1.3,0,5.8,16.1,2.79,1.7
2015-10-26,Radium,18.7,2.1,0,6.3,11.2,2.08,1.9
2015-10-27,Radium,19.6,4.6,0,4.5,9.4,1.35,1.2
2015-10-28,Radium,18.7,7.1,0.25,13.9,15.6,3.25,5.2
2015-10-29,Radium,13.2,-1.8,0,8.4,15.4,2.21,2.1
2015-10-30,Radium,10.9,1.5,15.75,7.1,2.4,0.84,2.6
2015-10-31,Radium,20.5,5.2,0.25,9.1,14.1,2.41,3.7
2015-11-01,Radium,25.9,4.2,0,9,15,3.45,3.5
2015-11-02,Radium,25.2,6,0,8.8,14.9,3.35,3.5
2015-11-03,Radium,27.5,11.4,0,13.3,14.6,3.51,6.7
2015-11-04,Radium,22.3,14.1,0,12.7,10.9,2.24,7.2
2015-11-05,Radium,19.6,4.5,2.29,11.8,14.3,2.87,5.4
2015-11-06,Radium,17.1,0.4,0,4.6,14,2.01,2
2015-11-07,Radium,15.6,-0.6,0,3.9,14.3,1.73,1.4
2015-11-08,Radium,16.8,-0.5,0,12.5,13.9,2.54,4.1
2015-11-09,Radium,18,2.9,0,10.7,13.7,2.72,4.5
2015-11-10,Radium,21.2,3.7,0,8.4,10.1,1.57,2.7
2015-11-11,Radium,14.8,2.8,0,17.7,8.5,1.83,7.9
2015-11-12,Radium,16,-0.3,0,9.4,13.6,2.62,4
2015-11-13,Radium,18.4,-3.1,0,12.7,13.2,3,4.1
2015-11-14,Radium,22,3.6,0,13,13.1,3.68,5.9
2015-11-15,Radium,14.5,5.5,0,12.9,4.5,1.32,6.8
2015-11-16,Radium,22.8,10.5,0,13.6,9,1.93,7.7
2015-11-17,Radium,17.1,3.2,10.16,13.3,10.3,1.42,4.2
2015-11-18,Radium,17.5,0.4,1.02,16.7,11.8,2.13,6.2
2015-11-19,Radium,10.4,-2.9,0.51,7.1,12.1,1.52,2.2
2015-11-20,Radium,16.5,-0.8,0,15.2,10.8,2.13,6.1
2015-11-21,Radium,4.6,-4.6,0,14.9,12.5,1.45,5.6
2015-11-22,Radium,15.1,-5.7,0,7.9,12.4,1.98,3.4
2015-11-23,Radium,19.5,-3.3,0,10,12.2,2.67,3.3
2015-11-24,Radium,16.4,2.7,0,9.8,12,2.16,4.8
2015-11-25,Radium,19.6,6.1,0,10.3,9.6,1.78,4.6
2015-11-26,Radium,6.9,-2.8,7.62,11.7,1.3,0.2,5.3
2015-11-27,Radium,-2.7,-5.6,0,4.9,3.4,0.33,2.5
2015-11-28,Radium,-1.9,-4.6,0,4,2.1,0.2,1
2015-11-29,Radium,NA,NA,NA,NA,NA,NA,NA
2015-11-30,Radium,1.4,-2.5,10.41,6,6.7,0.56,1.1
2015-12-01,Radium,5.9,-5.2,1.27,13.6,11.3,1.14,4.5
2015-12-02,Radium,10.8,-2.8,0,8.5,11.2,1.5,3.5
2015-12-03,Radium,12.3,-5.2,0,4.9,11.2,1.32,1.9
2015-12-04,Radium,14.3,-1.7,0,11.5,10.5,1.75,4.4
2015-12-05,Radium,12.9,1.2,0,11,9,1.32,5.6
2015-12-06,Radium,14.2,-0.8,0,7.8,11.2,1.57,3.1
2015-12-07,Radium,16.1,-0.7,0,6,9.7,1.47,2.5
2015-12-08,Radium,19.3,-1,0,11.2,8.9,1.88,3.1
2015-12-09,Radium,21.9,-0.4,0,11.9,10.5,2.59,4.1
2015-12-10,Radium,16.9,3.4,0,10.6,9.7,2.41,3.9
2015-12-11,Radium,18.9,4.5,0,10,8.2,2.34,4.4
2015-12-12,Radium,6.2,-1,2.54,10.5,2.4,0.23,4.4
2015-12-13,Radium,3.7,0.2,26.67,18.1,1.7,0.18,7.7
2015-12-14,Radium,9.6,0.2,4.32,11.2,10.7,0.99,4.3
2015-12-15,Radium,11.2,-1.9,2.29,16.9,11.1,1.65,7.4
2015-12-16,Radium,5.8,-4.8,4.32,14.2,10.8,1.4,6
2015-12-17,Radium,-0.5,-8.1,0,8,3.5,0.36,3.3
2015-12-18,Radium,7.1,-9.6,0,10.2,10.5,1.07,3.8
2015-12-19,Radium,9.2,-4.5,0,10.9,10,1.22,3.7
2015-12-20,Radium,15.2,3.5,0,15.7,6,1.93,7
2015-12-21,Radium,7.1,-3,0,10.9,4.4,0.46,3.1
2015-12-22,Radium,14.1,-0.3,0,9.7,6.5,1.45,4.6
2015-12-23,Radium,11,-2.5,0,12.7,10.2,1.68,4.8
2015-12-24,Radium,8.4,-4.4,0,12.7,9.9,1.27,3.6
2015-12-25,Radium,7.4,-4.3,0,10.1,5.9,0.97,3.7
2015-12-26,Radium,6.7,-4.6,0,16.9,3,0.56,7.6
2015-12-27,Radium,-2.4,-5.2,0,16.4,2.3,0.76,10.1
2015-12-28,Radium,-0.1,-9,0,12.9,5.2,0.76,6.8
2015-12-29,Radium,1.5,-12.4,0,4.5,9.6,0.69,1.6
2015-12-30,Radium,0.1,-3.5,0,4.8,2.3,0.1,0.9
2015-12-31,Radium,4,-10.1,0,8,10,0.94,2.7
2016-01-01,Radium,6.8,-11.1,0,9.2,11.2,1.27,3.6
2016-01-02,Radium,9,-11.1,0,7.7,11.3,1.35,3.2
2016-01-03,Radium,7.7,-7.5,0,6.4,11,1.3,2.8
2016-01-04,Radium,5,-10.6,0,6.6,10.6,0.97,2.2
2016-01-05,Radium,5.3,-6.7,0,12.4,8,0.84,5.6
2016-01-06,Radium,6.9,0.8,0,10.5,3.4,0.33,5.4
2016-01-07,Radium,5.1,0.8,8.38,6.3,1.2,0.13,2.8
2016-01-08,Radium,1.2,-1.6,1.78,9.4,2.7,0.36,5.6
2016-01-09,Radium,-1.5,-9.7,0,11.2,4.7,0.51,6.2
2016-01-10,Radium,3.2,-13.8,0.25,9,11.2,0.81,3.7
2016-01-11,Radium,8.6,-6,0,9.4,11,1.32,3.9
2016-01-12,Radium,6.6,-6.9,0,5.2,11.8,1.24,2.4
2016-01-13,Radium,13.2,-5.4,0,6.1,11.7,1.75,3.1
2016-01-14,Radium,14.6,-1,0,7.6,11.8,2.18,3.9
2016-01-15,Radium,7.4,-2.6,0,9.3,10.7,1.24,3.5
2016-01-16,Radium,4,-4.1,0,6.7,7.4,0.66,2
2016-01-17,Radium,-3,-11.1,0,10.9,3.8,0.36,4.4
2016-01-18,Radium,-0.8,-10.5,0,8.1,8.6,0.84,3.7
2016-01-19,Radium,-1.8,-5.8,0,7.6,3,0.48,3.5
2016-01-20,Radium,-0.8,-10.9,0,9.6,3.5,0.36,3.1
2016-01-21,Radium,-0.6,-3.7,0,10.9,4.3,0.33,4.9
2016-01-22,Radium,-1.9,-4.5,0,8.2,2.8,0.25,3.7
2016-01-23,Radium,2.5,-5.3,0,9.1,7.1,0.53,3.8
2016-01-24,Radium,10.3,-4.3,0,6,10.7,1.19,2.3
2016-01-25,Radium,4.9,-6.3,0,13,6,0.71,5.8
2016-01-26,Radium,7.7,-8.8,0,6.7,13.2,1.45,2.9
2016-01-27,Radium,14.9,-7.3,0,7.3,12.6,2.13,3.1
2016-01-28,Radium,17,-3.1,0,10.1,13,2.44,3.6
2016-01-29,Radium,17.3,-0.5,0,9.4,11.1,2.21,3.4
2016-01-30,Radium,15.5,-3.5,0,9.5,10,1.75,3.2
2016-01-31,Radium,11.2,0.9,0,12.3,10.5,1.57,4.4
2016-02-01,Radium,10.1,0.6,0,13.2,7,1.63,4.8
2016-02-02,Radium,4.3,-2,13.21,17.2,3.6,0.33,7.1
2016-02-03,Radium,0.5,-6.8,0,12.2,14,1.17,5.8
2016-02-04,Radium,4.4,-9,0,8.9,14.6,1.52,3.8
2016-02-05,Radium,6.5,-5.5,0,6.4,11.3,1.22,2
2016-02-06,Radium,11.8,-8,0,8.8,14.6,2.01,3.7
2016-02-07,Radium,10,-0.7,0,13.3,11.5,2.11,5.7
2016-02-08,Radium,5.1,-3,0,17.5,13.9,2.34,8.6
2016-02-09,Radium,5.6,-4.6,0,9.7,11.8,1.6,3.9
2016-02-10,Radium,21.8,-3.5,0,10.6,15.3,3.48,4.5
2016-02-11,Radium,13.2,-4,0,6.7,14.7,1.68,2.8
2016-02-12,Radium,3.8,-3.4,0,7.9,9.2,0.86,3.8
2016-02-13,Radium,5.3,-6.8,0,8.6,12.4,1.42,3.9
2016-02-14,Radium,13.4,-8.6,0,10.6,12.4,1.85,2.3
2016-02-15,Radium,17.2,-1.4,0,8.9,14.8,2.67,4.1
2016-02-16,Radium,12.5,-0.7,0,13.9,15.3,2.49,5.1
2016-02-17,Radium,21.2,-1.3,0,6.8,16,2.82,2.5
2016-02-18,Radium,32.1,8.2,0,16.4,16.1,6.2,7.8
2016-02-19,Radium,20.9,3.5,0,14.8,13.1,3.71,3.8
2016-02-20,Radium,21.6,-0.8,0,10.4,16.9,3.84,3.4
2016-02-21,Radium,13.6,-2,0,12.4,16.7,2.49,3.9
2016-02-22,Radium,13.6,-6.3,0,6.6,15.6,2.16,1.9
2016-02-23,Radium,11.2,-2.9,0,14.2,14.2,2.36,4.8
2016-02-24,Radium,15.2,-6.3,0,15.6,17.9,3.15,5.1
2016-02-25,Radium,7.1,-7.6,0,12.9,17.8,2.29,4.7
2016-02-26,Radium,17.5,-8.3,0,10.4,17.9,3.33,3.9
2016-02-27,Radium,25,-4.4,0,15.1,18.2,5.51,6
2016-02-28,Radium,18.5,-0.2,0,16,17,4.6,6.6
2016-02-29,Radium,23.5,-1.9,0,16.3,15.6,4.62,6.1
2016-03-01,Radium,13.8,-3,0,10.5,18.6,2.54,3.9
2016-03-02,Radium,21.2,0.2,0,16,13.1,3.51,5.1
2016-03-03,Radium,16.7,0.6,0,12.4,19.1,3.45,5
2016-03-04,Radium,22.7,0.4,0,13.6,16.8,4.14,4.6
2016-03-05,Radium,20.8,-4.8,0,8.5,18.3,3.68,3.2
2016-03-06,Radium,24.1,9.7,0,14.5,12.4,3.89,6.9
2016-03-07,Radium,26,13.4,0,14.6,17,4.27,7.4
2016-03-08,Radium,16.1,1.3,0,11.8,7.4,1.3,3.2
2016-03-09,Radium,18.4,-0.7,0,5.3,18.2,2.79,1.7
2016-03-10,Radium,22,-0.7,0,5.6,18.7,3.18,1.6
2016-03-11,Radium,21.1,-0.8,0,9.1,20.5,4.14,2.7
2016-03-12,Radium,18.2,5,0,11.3,9.2,1.5,3.3
2016-03-13,Radium,20,7.9,0.25,6.1,9.9,1.47,2.1
2016-03-14,Radium,26.5,2.9,0,11.3,20,4.5,3
2016-03-15,Radium,17.1,-1.3,0,17.8,15.6,4.72,7.4
2016-03-16,Radium,16.1,-1.8,0,13.9,13.5,3.71,4.7
2016-03-17,Radium,19.3,-5.4,0,12.5,19.4,3.81,3.5
2016-03-18,Radium,5.6,-1.3,8.89,10.3,11.4,0.89,4.5
2016-03-19,Radium,6.1,-6.3,0,12.7,18.9,2.16,4.5
2016-03-20,Radium,9.3,-7.3,0,6.2,22.8,2.62,2.7
